Vallie Ponton,51.495244,0.015266,1,6561999,5,3,5,5,1,
Kaitlyn Larson,51.554293,-0.173864,0,7074266,3,3,4,5,1,
Jamar Kruegel,51.456026,-0.083896,0,5384570,1,0,5,5,1,
Yajaira Franzoni,51.498334,-0.180279,1,9685077,2,3,4,5,1,
Nola Niven,51.455239,-0.310485,1,1992169,1,3,4,5,1,
Rufus Ferrarini,51.366025,-0.195886,0,8732171,3,3,5,5,1,
Mana Sozzi,51.512219,-0.13456,1,9656486,1,0,4,5,1,
Kristal Seecharan,51.588596,-0.131418,1,6647605,4,3,4,5,1,
Kendall Gracely,51.36016,-0.153112,1,1199739,5,3,5,5,1,
Lorette Hordyk,51.481191,-0.025564,0,3651609,1,2,4,5,1,
Sharleen Herskovits,51.511247,-0.094809,0,9567158,3,2,5,5,1,
Daysi Safranek,51.460497,-0.218565,1,8157303,4,2,5,5,1,
America Mcclary,51.47904,-0.193346,1,8253564,1,2,4,5,1,
Raye Hoyle,51.439512,0.04041,0,6515000,0,3,4,5,1,
Jamee Sola,51.538645,-0.103543,1,9674566,0,2,4,5,1,
Solomon Hoffnagle,51.516375,-0.175251,0,7605786,2,1,5,5,1,
Tierra Byus,51.663551,-0.043312,0,5571024,0,3,5,5,1,
Clyde Mcgonnell,51.465604,-0.193819,0,4264384,1,1,5,5,1,
Buford Luczki,51.516993,-0.147538,1,8897872,3,1,4,5,1,
Cecil Worst,51.48118,-0.393487,1,8345315,5,2,5,5,1,
Adriana Dronko,51.549152,-0.2732,1,3233959,4,1,5,5,1,
Colby Spigelman,51.585293,-0.305376,1,3062757,2,0,5,5,1,
Carmelina Friemering,51.421164,-0.380318,1,2707879,2,3,4,5,1,
Norbert Beckstead,51.517662,-0.150624,0,8930228,4,0,4,5,1,
Olivia Carmena,51.643882,-0.064857,0,9086162,1,2,5,5,1,
Bell Lundgren,51.47582,-0.425298,0,5660044,3,3,5,5,1,
Alline Mathieson,51.519382,-0.163383,0,2482363,3,3,5,5,1,
Kaci Fickert,51.518222,-0.123576,0,3211620,1,3,4,5,1,
Neal Major,51.551278,-0.302429,0,2337557,5,1,4,5,1,
Emilie Hecker,51.472457,-0.356501,0,6666208,3,3,5,5,1,
Kyle Lecocq,51.430919,-0.130694,0,3276515,2,1,5,5,1,
Melissia Mihara,51.609434,0.109837,0,9451026,5,3,5,5,1,
Woodrow Rutenbar,51.423061,-0.034615,1,9942989,4,2,5,5,1,
Alfonzo Lala,51.573211,-0.126955,0,4238893,2,1,4,5,1,
Leonore Smugala,51.557131,-0.176505,1,2096687,0,3,4,5,1,
Hanh Schoeman,51.553174,-0.171283,0,6300070,3,1,5,5,1,
Claire Attwell,51.476336,-0.17093,1,2591616,3,2,4,5,1,
Catalina Campanella,51.463853,-0.142234,1,4676343,4,1,5,5,1,
Devon Redkey,51.534214,-0.344863,0,2361355,5,0,5,5,1,
Devona Feagley,51.450066,-0.332278,1,7404811,3,3,5,5,1,
Gil Peay,51.398196,-0.255013,1,2266367,2,0,5,5,1,
Jeffry Hespen,51.643239,-0.171145,0,4566689,5,1,4,5,1,
Alexis Tomkus,51.613483,-0.176356,1,2310289,5,1,5,5,1,
Bobby Landes,51.632901,-0.099455,1,6228711,0,2,4,5,1,
Annette Stuzman,51.532095,-0.005181,1,1338945,1,0,4,5,1,
Annice Shulund,51.517133,-0.134244,1,1072829,0,0,5,5,1,
Lavonda Caruth,51.472559,-0.16741,1,7468662,0,2,5,5,1,
Nila Locken,51.575067,0.181964,0,3926451,0,3,5,5,1,
Maude Durocher,51.528703,-0.417275,1,1271445,4,2,5,5,1,
Kristel Tanious,51.522655,-0.114615,1,3937766,2,1,5,5,1,
Keva Coffen,51.513252,-0.145269,1,8045395,1,1,4,5,1,
Cecil Hoffstatter,51.522012,-0.137388,1,9070160,2,1,4,5,1,
Devora Seckinger,51.588326,-0.222245,0,4574905,5,2,5,5,1,
Oscar Viviani,51.590767,-0.167565,1,8061667,5,2,4,5,1,
Rich Mirando,51.463201,0.134729,1,4910490,3,0,4,5,1,
Evelia Grandjean,51.552097,-0.335098,0,3450411,1,0,5,5,1,
Dewitt Lundahl,51.553171,-0.163076,1,4603593,2,3,4,5,1,
Millicent Conover,51.45717,-0.40134,1,5121236,4,0,4,5,1,
Kirstin Kolata,51.426304,0.104382,0,2314504,4,0,4,5,1,
Derrick Vandeventer,51.518862,-0.192376,1,2066525,0,3,5,5,1,
Flossie Denwood,51.595928,-0.295827,1,6779372,3,3,5,5,1,
Staci Casey,51.549359,0.143736,1,1864683,5,1,4,5,1,
Leland Warman,51.454192,-0.122288,0,4089414,0,2,4,5,1,
Stephenie Armentor,51.516824,-0.143682,1,7581743,1,2,5,5,1,
Kori Stempel,51.375716,-0.091863,0,9210657,3,0,5,5,1,
Lola Rouge,51.509853,-0.307601,1,7829932,5,3,4,5,1,
Joaquin Im,51.498442,-0.084322,1,9686059,1,1,5,5,1,
Audra Borrelli,51.509853,-0.307601,0,7964452,1,3,4,5,1,
Don Wigner,51.49588,-0.127246,1,8068783,2,3,5,5,1,
Lucienne Losado,51.530785,-0.13543,1,3560605,5,1,5,5,1,
Kaleigh Whittenbeck,51.367869,-0.309924,0,8498617,2,1,4,5,1,
Kindra Salminen,51.470272,-0.360985,1,4354308,2,2,4,5,1,
Les Bolfa,51.538645,-0.103543,1,2971581,4,0,4,5,1,
Gregorio Beckfield,51.517672,-0.084553,0,8210516,3,3,5,5,1,
Samuel Ibsen,51.524503,-0.112088,0,1929684,0,3,5,5,1,
Daryl Rinebold,51.562321,0.274893,0,7807373,4,3,5,5,1,
Millicent Cadavieco,51.571944,-0.096299,0,6935555,4,0,5,5,1,
Valda Bashinelli,51.456137,-0.161562,1,3175246,3,2,4,5,1,
Dennis Schooley,51.401788,-0.257666,1,9968331,4,2,4,5,1,
Classie Mimnaugh,51.319804,-0.140841,0,3919894,4,3,4,5,1,
Ernesto Mosco,51.465955,-0.38953,0,4691868,2,2,5,5,1,
Malissa Cassem,51.490224,0.159846,0,3632734,0,2,4,5,1,
Sueann Bradon,51.534296,-0.483246,0,2907914,1,2,4,5,1,
Verlie Deshayes,51.445295,-0.11032,0,5215744,1,1,4,5,1,
Aracely Ruhlman,51.611693,-0.130585,0,8817251,4,0,4,5,1,
Yolando Panas,51.480055,-0.070259,0,6918576,5,3,5,5,1,
Shela Kimbal,51.593512,-0.286764,1,2960681,4,2,4,5,1,
Cleotilde Harrison,51.635954,-0.114256,1,3282279,3,2,4,5,1,
Ethyl Corish,51.553813,-0.09896,1,9355353,4,1,4,5,1,
Deangelo Riner,51.451928,-0.334239,1,6386749,2,1,4,5,1,
Criselda Ginard,51.46623,0.010748,1,1293390,1,3,4,5,1,
Bernadine Schuber,51.412703,-0.268481,1,1808437,4,2,4,5,1,
Eneida Spranger,51.40631,-0.273353,1,5021464,2,2,4,5,1,
Lanora Winton,51.479201,-0.123983,1,9954029,2,3,4,5,1,
Azzie Shaske,51.519018,-0.058133,1,8040383,2,3,5,5,1,
Ellena Garlett,51.532418,0.15397,0,9853734,0,1,5,5,1,
Jennette Brosh,51.464235,-0.287205,1,3530650,5,2,5,5,1,
Josiah Stiefel,51.427317,-0.332444,1,4039865,3,0,5,5,1,
Harry Pyrdum,51.526946,-0.192978,1,6239262,3,0,4,5,1,
Ricarda Inscore,51.479129,-0.045268,0,1399027,1,2,4,5,1,
Cruz Lengerich,51.464567,-0.164692,1,7822267,1,3,4,5,1,
Angelia Barthen,51.540519,-0.1408,0,3187289,2,3,5,5,1,
Jinny Zwahlen,51.538645,-0.103543,0,8950507,2,2,4,5,1,
Leta Darthard,51.396842,-0.119793,0,5843886,4,1,4,5,1,
Karry Grieff,51.381361,-0.039406,1,6552899,3,0,4,5,1,
Fredrick Stumm,51.492881,-0.142797,0,3837569,1,1,4,5,1,
Gregoria Tashiro,51.544163,-0.082272,0,7320808,0,0,5,5,1,
Tonja Blady,51.508603,-0.30573,1,8206325,2,0,5,5,1,
Oscar Lemmen,51.417238,-0.285165,0,6537807,0,3,4,5,1,
Patrica Graap,51.503388,-0.090915,1,3064970,0,3,5,5,1,
Mora Karlgaard,51.425477,-0.054895,0,5253467,0,2,5,5,1,
Valerie Reginal,51.516847,-0.425598,1,2479385,3,3,4,5,1,
Johana Hilton,51.434112,-0.331578,1,1542926,5,2,4,5,1,
June Simkowitz,51.572815,0.005794,0,4528223,0,2,5,5,1,
Eleonor Menas,51.448231,-0.191526,0,3619966,2,1,4,5,1,
Aldo Mullendore,51.562407,-0.213762,0,5113391,1,2,4,5,1,
Nerissa Sayers,51.510225,-0.192689,0,8248653,1,0,5,5,1,
Abdul Cagnon,51.506483,-0.151106,0,9568249,3,2,4,5,1,
Simonne Teas,51.569196,0.007078,1,7056885,0,1,5,5,1,
Pablo Gamero,51.521658,-0.165108,0,6782600,1,0,4,5,1,
Marisha Clarity,51.590058,-0.255626,0,1871154,3,2,4,5,1,
Rogelio Bleininger,51.468114,-0.293596,1,2282625,2,1,4,5,1,
Aaron Desousa,51.485125,-0.186739,1,4919869,1,0,5,5,1,
Tonie Hovde,51.532494,-0.406979,0,1250907,1,2,5,5,1,
Shenika Centano,51.557067,-0.212702,0,2701869,5,1,5,5,1,
Reginald Daron,51.49605,-0.099246,1,7093287,1,1,5,5,1,
Toi Bugni,51.331829,-0.087858,0,7074562,5,0,5,5,1,
Millicent Duprat,51.492762,-0.080152,1,1467648,0,1,5,5,1,
Terry Zaccagnini,51.493183,-0.182155,0,7033014,4,2,5,5,1,
Kaci Yundt,51.538424,-0.227377,1,6348674,5,1,4,5,1,
Mark Bennerman,51.506664,-0.126803,0,3008175,4,0,5,5,1,
Darcey Diminich,51.475697,-0.067174,0,3657655,3,1,5,5,1,
Charmain Patek,51.428239,-0.003133,0,9402512,4,0,4,5,1,
Bethany Yeakel,51.536746,-0.318672,1,8133215,4,2,5,5,1,
Drusilla Heifner,51.491534,-0.262587,0,2552615,3,3,4,5,1,
Donny Lomu,51.530785,-0.13543,1,6820592,4,3,5,5,1,
Cherrie Boris,51.58647,-0.112639,0,5551285,0,3,4,5,1,
Adelaide Burnsed,51.51889,0.028577,1,1191459,3,0,4,5,1,
Julian Firebaugh,51.483141,-0.307236,1,6327310,1,3,4,5,1,
Lawanna Laduc,51.524503,-0.112088,0,5653032,3,2,5,5,1,
Antonetta Izak,51.526281,-0.399815,1,4892480,1,2,5,5,1,
Na Kretschmer,51.475661,-0.130378,1,8297224,5,1,5,5,1,
Rosie Smurthwaite,51.56174,-0.362215,0,7756810,0,2,4,5,1,
Santa Burrier,51.514364,-0.135423,1,9573288,3,2,5,5,1,
Myong Joesph,51.481788,-0.315711,0,2252617,2,0,5,5,1,
Tonia Suddarth,51.492762,-0.080152,1,1658712,1,0,5,5,1,
Candie Yaney,51.449793,0.052685,1,6058676,4,3,5,5,1,
Judy Neyman,51.60664,0.123124,0,3187288,0,2,4,5,1,
Twana Belsito,51.514573,-0.201179,0,4968273,5,0,4,5,1,
Helene Zeyadeh,51.392872,0.121118,1,7554373,4,0,5,5,1,
Charmaine Lafrazia,51.517133,-0.134244,0,1450725,3,3,5,5,1,
Malka Eaby,51.531083,-0.183097,1,8504955,1,3,5,5,1,
Sana Willadsen,51.528768,-0.022194,0,5087580,1,3,4,5,1,
Melissa Spiegler,51.530063,-0.284981,0,2889914,3,0,4,5,1,
Marco Lysak,51.498816,-0.302405,0,4017321,3,0,5,5,1,
Rocco Munshi,51.585237,-0.329686,1,9856481,5,1,5,5,1,
Gemma Lowden,51.493258,-0.189298,1,9275869,4,2,5,5,1,
Sherie Angeletti,51.467532,-0.328675,1,9629309,1,2,4,5,1,
Lavera Johann,51.476719,-0.344943,1,2097750,5,0,5,5,1,
Ruth Gortman,51.515261,-0.150044,1,1989606,3,1,5,5,1,
Rudolph Off,51.451523,-0.003255,0,5593155,2,1,4,5,1,
Nikki Pirman,51.554759,0.079594,1,7931027,4,3,5,5,1,
Erich Teemer,51.457963,-0.174861,1,8631912,4,1,5,5,1,
Wes Dickmann,51.556255,-0.099781,0,9817939,1,2,5,5,1,
Walter Moccia,51.513692,-0.116427,0,5757403,4,1,5,5,1,
Su Lassen,51.355713,-0.127883,1,8426079,4,3,5,5,1,
Bernetta Ludvigsen,51.554928,-0.176521,1,8588795,1,0,4,5,1,
Heath Thierry,51.60451,-0.295462,1,4308350,2,3,4,5,1,
Gino Youtsey,51.492762,-0.080152,0,2183844,4,1,4,5,1,
Renate Gottlieb,51.590922,-0.317221,1,9608271,1,1,5,5,1,
Kimberli Krabill,51.458923,-0.210291,0,4243194,2,3,5,5,1,
Hershel Derezinski,51.523439,-0.114136,0,4055034,5,1,4,5,1,
Bev Carnahan,51.323235,-0.141707,0,3738292,1,3,5,5,1,
Lynn Brosch,51.533954,-0.248298,0,2427338,1,0,5,5,1,
Piper Leveille,51.500841,-0.277188,0,7180931,1,1,4,5,1,
Alexa Majewski,51.540464,-0.133938,0,7426730,1,2,4,5,1,
Margarett Arenales,51.553493,0.141954,0,7306945,0,3,5,5,1,
Maurine Benedetto,51.459225,-0.471816,1,9810876,4,3,5,5,1,
Perry Blumhardt,51.463509,-0.035628,1,7006058,4,3,4,5,1,
Lakisha Eckert,51.458518,-0.120657,1,3940029,5,1,5,5,1,
Breana Dayal,51.361185,-0.168526,1,1088416,4,2,4,5,1,
Kim Lubell,51.514016,-0.146938,1,9435909,3,2,5,5,1,
Kam Poister,51.401435,0.016618,1,6457514,3,1,5,5,1,
Mercedes Yamakawa,51.466527,-0.420996,1,9456250,5,2,4,5,1,
Glynda Estrella,51.575084,-0.258522,0,4895270,4,2,5,5,1,
Eda Vanochten,51.355149,-0.135963,1,6976406,1,0,4,5,1,
Galina Steltzer,51.499546,-0.130467,0,2368480,5,1,5,5,1,
Rory Pope,51.403793,-0.112535,0,3735388,2,0,4,5,1,
Julietta Galapon,51.550171,-0.294912,1,4565063,4,2,4,5,1,
Jacinta Derbes,51.492314,-0.186454,0,2405078,3,2,4,5,1,
Sasha Puskar,51.507313,-0.272765,1,6428025,5,0,4,5,1,
Gertie Wekenborg,51.498652,-0.078449,1,4379297,2,2,5,5,1,
Jerome Halloran,51.569582,-0.2411,1,6355231,5,1,5,5,1,
Leon Sammarco,51.489824,0.039573,1,4067560,4,2,5,5,1,
Cortney Betzel,51.587429,-0.122502,0,4034959,1,0,5,5,1,
Kendal Reagle,51.463067,0.059831,0,7250154,4,0,4,5,1,
Miki Wolanin,51.541805,-0.024744,1,1854225,3,3,4,5,1,
Modesta Sunday,51.674616,-0.037079,0,6004404,2,0,4,5,1,
Kenia Woeppel,51.546773,-0.370915,1,4700600,0,1,4,5,1,
Jeannette Johanning,51.454747,-0.190707,1,1335187,1,1,5,5,1,
Tereasa Oviatt,51.524503,-0.112088,0,1061301,3,1,4,5,1,
Larisa Spuck,51.444864,0.109423,0,1599390,3,3,5,5,1,
Melonie Bee,51.579059,-0.335989,0,6196749,3,0,4,5,1,
Maud Souto,51.592059,0.014712,1,3999653,0,2,5,5,1,
Cindy Borski,51.392059,-0.308027,1,2317277,4,2,4,5,1,
Shavonne Harcrow,51.555667,-0.074229,0,4933669,3,2,5,5,1,
Eric Wirf,51.524565,-0.112042,0,4990365,1,3,4,5,1,
Shannan Gallant,51.469242,-0.459488,0,7752492,4,3,4,5,1,
Travis Castronova,51.556042,-0.377912,1,4479256,3,1,5,5,1,
Esteban Mahunik,51.359951,-0.166148,0,7773283,1,3,4,5,1,
Emerald Keigley,51.624224,-0.062631,0,7534051,2,3,5,5,1,
Katheryn Wangler,51.542685,-0.177977,0,7852953,1,2,4,5,1,
Bailey Wong,51.484286,-0.195918,1,7501333,5,3,5,5,1,
Natalie Mottillo,51.372002,-0.069331,0,4138473,5,0,5,5,1,
Clair Dehnert,51.586409,-0.408876,0,5142674,0,0,4,5,1,
Natisha Opula,51.514316,-0.104957,1,4757825,5,2,4,5,1,
Yan Helmy,51.488223,0.092151,0,5644484,5,2,4,5,1,
Val Jaros,51.526164,-0.454094,0,2516994,1,2,5,5,1,
Marry Yurich,51.539937,-0.08121,0,7114858,4,2,5,5,1,
Johnie Gembe,51.505024,-0.193053,0,7960227,2,1,5,5,1,
Tanisha Valvano,51.428999,-0.137232,1,8872313,3,3,5,5,1,
Brianna Sagers,51.545158,-0.172816,1,3527638,4,2,4,5,1,
Eleanora Arts,51.489669,-0.226344,1,3372396,2,3,4,5,1,
Tran Tanikella,51.513197,-0.028302,1,3953846,4,3,4,5,1,
Izola Biesinger,51.515025,-0.147027,0,1330644,3,2,4,5,1,
Caroline Smiechowski,51.517133,-0.134244,0,6328738,5,1,4,5,1,
Jung Antione,51.52418,-0.123922,0,5209251,3,3,4,5,1,
Deanna Milliron,51.53023,-0.028907,1,3512830,5,1,5,5,1,
Shawn Ferderer,51.516062,-0.152361,0,5092362,1,3,5,5,1,
Reita Knepp,51.498148,-0.321548,1,6120454,5,2,5,5,1,
Britt Nearing,51.539411,-0.249401,0,2989633,4,1,5,5,1,
Marcelo Cumba,51.582748,-0.246596,0,4023731,0,1,4,5,1,
Arlen Mirbaha,51.528208,-0.184437,0,1307694,3,3,5,5,1,
Rickie Manery,51.57025,0.170636,0,5800266,3,1,4,5,1,
Porsha Cowman,51.535554,-0.437266,1,6688039,5,1,4,5,1,
Cierra Devillier,51.537334,-0.487341,0,8545643,2,0,5,5,1,
Angelena Dagnon,51.531123,-0.179318,1,9885557,3,1,4,5,1,
Katerine Aridas,51.598676,0.217751,1,7684928,4,2,4,5,1,
Mei Mccadden,51.591748,-0.255575,0,2769665,1,0,5,5,1,
Valene Willner,51.55807,0.072373,1,5715450,2,1,5,5,1,
Candance Grabner,51.536318,0.066179,1,9184227,4,2,5,5,1,
Mayra Kasula,51.566916,-0.068733,1,2258522,3,1,5,5,1,
Damon Dewick,51.537334,-0.487341,1,8572823,1,3,4,5,1,
Aurelio Obey,51.630604,-0.128305,0,4303129,4,3,4,5,1,
Destiny Langlois,51.540653,-0.223122,1,3657501,1,0,4,5,1,
Ok Cucchiara,51.509878,-0.144584,1,6176372,2,1,4,5,1,
Carleen Dorazio,51.568032,0.00466,0,8058192,3,3,4,5,1,
Romeo Olcus,51.535984,-0.194754,0,8553010,1,3,5,5,1,
Carolynn Sturgell,51.59714,-0.022315,1,6235657,4,0,5,5,1,
Glady Dufek,51.571281,-0.198393,0,9883516,5,2,4,5,1,
Gillian Posen,51.556974,-0.170496,0,1711662,1,3,5,5,1,
Zenia Sima,51.373955,-0.12428,1,2428324,0,1,5,5,1,
Cory Opyd,51.551185,-0.307236,0,4156423,5,0,4,5,1,
Tisha Gotimer,51.539603,-0.381106,1,4626143,5,0,5,5,1,
Ophelia Hackl,51.608971,-0.299902,0,2639263,0,2,4,5,1,
Lewis Piatek,51.516504,-0.157042,1,2359735,0,1,4,5,1,
Debra Tischler,51.513506,-0.104905,0,2234805,5,0,5,5,1,
Carlena Buitron,51.530785,-0.13543,1,5856138,2,3,5,5,1,
Awilda Tacker,51.515479,-0.161018,0,9232779,4,1,5,5,1,
Larry Retzlaff,51.46866,-0.380206,1,4145054,5,2,5,5,1,
Carmelita Naftzger,51.426609,-0.053796,1,5952638,4,1,5,5,1,
Mercy Abasta,51.50806,-0.133692,0,7862742,4,2,4,5,1,
Walter Callo,51.552662,-0.073044,1,6042102,5,0,4,5,1,
Saul Brefka,51.558969,-0.277921,1,9435807,5,2,4,5,1,
Shyla Yablonsky,51.578972,0.05381,1,9673780,4,0,4,5,1,
Hwa Racioppo,51.450844,-0.127161,1,4003151,5,2,5,5,1,
Rozella Carper,51.46623,0.010748,1,2229737,4,2,5,5,1,
Demarcus Nadell,51.530785,-0.13543,0,6454847,1,0,4,5,1,
Cherly Fertal,51.466349,-0.099919,0,6874131,0,1,5,5,1,
Jc Gutierre,51.540891,0.11787,1,4246099,2,0,5,5,1,
Dixie Dimsdale,51.565921,-0.122089,1,2289602,2,1,4,5,1,
Dong Otten,51.576106,-0.097279,1,6112441,0,3,5,5,1,
Traci Casdorph,51.459737,-0.213556,1,7358667,0,3,5,5,1,
Sherryl Erne,51.6,0.167116,0,1238142,0,3,5,5,1,
Graciela Mansi,51.45924,-0.013354,1,7333217,0,1,4,5,1,
Raelene Spoor,51.585503,-0.018014,0,6139690,3,3,4,5,1,
Felicia Regueira,51.463778,0.002693,0,7141271,2,2,5,5,1,
Jule Ruzicki,51.607883,-0.374765,0,6374966,1,3,4,5,1,
Tiesha Maclaurin,51.492762,-0.080152,0,4106804,2,1,4,5,1,
Carolee Dilalla,51.56319,-0.017325,0,7231061,3,0,4,5,1,
Monika Mobus,51.512264,-0.102578,1,8897930,3,0,5,5,1,
Felice Garinger,51.581395,0.183538,1,8962613,5,2,5,5,1,
Love Snodderly,51.448231,-0.191526,0,6451323,0,0,5,5,1,
Alda Bramwell,51.516194,-0.126701,1,3296502,4,1,5,5,1,
Erlinda Archambeau,51.612768,0.04183,0,5762243,0,1,4,5,1,
Johnny Bourg,51.396363,-0.048151,0,9683044,5,2,4,5,1,
Arthur Garfinkle,51.428575,-0.165603,0,9185573,5,3,4,5,1,
Rebeca Ziman,51.57684,-0.073407,0,2795989,4,2,5,5,1,
Annemarie Benet,51.460362,-0.218599,0,1911802,2,1,4,5,1,
Elke Wingerd,51.606108,-0.160694,1,7532596,1,0,4,5,1,
Min Moroz,51.483923,0.096217,1,3890839,5,3,4,5,1,
Hobert Contrera,51.515395,-0.158542,1,7557115,3,2,5,5,1,
Rubin Leppink,51.553493,0.141954,0,7675979,0,2,4,5,1,
Babette Ferentz,51.662158,-0.046033,0,8591545,4,3,4,5,1,
Tasia Katayama,51.466132,-0.172807,1,8413607,1,1,5,5,1,
Larraine Weiter,51.478124,-0.214551,1,5860533,0,2,5,5,1,
Hanna Grauel,51.509853,-0.307615,1,5779824,2,3,4,5,1,
Arvilla Teagues,51.373401,0.11072,1,9566861,1,1,4,5,1,
Shyla Mccalister,51.514875,-0.11449,1,4963455,2,2,5,5,1,
Jose Barff,51.591512,0.08569,0,4329463,4,2,4,5,1,
Shawanna Zaring,51.536831,-0.136221,1,8480991,0,3,4,5,1,
Quintin Mcginley,51.454192,-0.122288,0,2250883,2,3,4,5,1,
Tristan Karsnak,51.517349,-0.016981,0,5929231,3,3,4,5,1,
Tyler Jansson,51.415206,-0.053734,1,7230122,1,2,4,5,1,
Phillip Genas,51.510983,-0.144496,0,4721934,0,1,5,5,1,
Kelly Whittinghill,51.536166,-0.206009,0,4547557,0,2,4,5,1,
Almeda Behrmann,51.38245,-0.075804,0,7185936,0,3,5,5,1,
Crystle Broccolo,51.496163,-0.180063,0,3676373,5,1,5,5,1,
Jetta Linderman,51.55807,0.072373,0,3468095,4,1,4,5,1,
Lorri Rodak,51.363491,-0.184997,0,8806610,5,2,4,5,1,
Maurine Dangel,51.531928,0.086051,1,5274529,4,2,4,5,1,
Lara Penninger,51.474645,-0.045517,1,1869501,3,3,5,5,1,
Belva Knieriem,51.375716,-0.091863,0,6562816,5,1,5,5,1,
Hilary Grinman,51.546773,-0.370915,0,9230554,1,1,5,5,1,
Kermit Gudenkauf,51.404538,-0.292355,0,3139939,2,1,4,5,1,
Naomi Glennon,51.579807,-0.34885,1,2702350,5,2,4,5,1,
Miriam Candido,51.513629,-0.15945,1,1384833,5,2,5,5,1,
Lorette Ritcheson,51.560816,-0.131288,0,4603227,4,1,4,5,1,
Libby Pujals,51.538645,-0.103543,1,6093618,0,1,4,5,1,
Ellan Sahler,51.482156,-0.034841,1,5675171,3,0,4,5,1,
Val Spille,51.50853,-0.13105,0,4905656,1,3,5,5,1,
Eldon Cianciolo,51.518775,-0.211348,0,1824584,0,1,5,5,1,
Frank Dawkin,51.489181,-0.137459,0,3565417,2,2,5,5,1,
Cynthia Coro,51.494558,-0.141908,1,9938819,0,1,5,5,1,
Hai Engelson,51.413952,0.010395,1,5206651,5,2,5,5,1,
Cathey Urban,51.55932,-0.007553,0,9141539,4,2,4,5,1,
Pam Salazan,51.354481,-0.061522,0,4831858,1,1,4,5,1,
Arnoldo Pinchock,51.421317,-0.189266,1,7050030,5,1,5,5,1,
Lilia Pa,51.512631,-0.106382,1,2230796,2,3,5,5,1,
Tanya Menter,51.523968,-0.140509,0,4209759,0,1,5,5,1,
Lynda Goldermann,51.615471,-0.241175,0,7393603,3,2,4,5,1,
Osvaldo Compher,51.538425,-0.103278,0,3325600,2,0,4,5,1,
Jennie Maulding,51.490572,0.084955,0,5104529,4,0,4,5,1,
Cody Twedt,51.462648,-0.254586,1,7870115,5,2,4,5,1,
Chester Keeth,51.433758,-0.119889,0,3863388,0,1,4,5,1,
Ula Twiest,51.508615,-0.388862,1,5752534,2,1,4,5,1,
Natashia Clover,51.479162,0.065049,0,3041115,5,3,4,5,1,
Louie Baas,51.507836,-0.139984,0,3171079,4,0,5,5,1,
Diego Kaniewski,51.534859,-0.063342,0,2297049,1,2,5,5,1,
Gabriela Mainella,51.643239,-0.171145,1,3156248,4,2,5,5,1,
Vilma Quagliato,51.345593,-0.144076,1,9006300,0,3,5,5,1,
Florance State,51.567541,0.063612,1,8598414,2,0,5,5,1,
Arnette Wickings,51.516885,-0.189586,0,7682922,2,0,4,5,1,
Kimberlee Edemann,51.46637,0.000489,0,9669342,3,3,4,5,1,
Daine Ulshafer,51.511996,-0.113326,1,2424966,0,1,4,5,1,
Sherice Defenderfer,51.3702,-0.081734,1,2075568,5,1,4,5,1,
Edwin Mangram,51.430919,-0.130694,1,3059328,3,2,5,5,1,
Joeann Lomanto,51.539417,-0.237187,0,2901192,2,3,4,5,1,
Sheila Gallichio,51.500943,-0.163058,0,7761923,0,2,5,5,1,
Rafael Ronda,51.585228,-0.329687,1,4489933,2,1,4,5,1,
Sharan Saracino,51.592279,-0.161917,1,9825675,5,2,4,5,1,
Loria Duignan,51.616022,-0.162662,0,9841821,3,3,4,5,1,
Elin Worek,51.612719,0.043099,0,2216453,5,2,5,5,1,
Wynona Rheome,51.5399,-0.113859,1,3253543,0,1,4,5,1,
Hung Mattan,51.468296,-0.145653,1,7539081,1,1,5,5,1,
Yang Nibbe,51.632901,-0.099455,1,3646896,1,1,4,5,1,
Isabella Bermea,51.543229,-0.440998,0,2017732,2,2,4,5,1,
Jamar Choules,51.599776,-0.101315,0,7710075,4,0,4,5,1,
Winter Tovias,51.449793,0.052685,0,4777007,5,0,4,5,1,
Genie Hoston,51.546375,0.021116,1,2659571,0,0,5,5,1,
Kattie Maniccia,51.473649,-0.324434,1,4072058,5,3,4,5,1,
Corina Kobak,51.610438,-0.266774,1,3329068,3,0,5,5,1,
Nena Bouret,51.506335,-0.096311,0,9607427,5,1,4,5,1,
Effie Boushie,51.544528,-0.190147,0,4309351,4,2,5,5,1,
Laverne Bohlke,51.428575,-0.165603,0,8773589,4,1,5,5,1,
Isela Hobell,51.459491,0.04883,0,1372469,3,0,5,5,1,
Rozella Gitlewski,51.484791,0.067133,0,1516738,2,0,4,5,1,
Deeanna Rygg,51.558061,-0.122067,0,5856797,5,2,4,5,1,
Sherika Aronson,51.388717,-0.294036,1,2278028,3,0,4,5,1,
Marcie Culp,51.481035,-0.135804,1,6964379,4,3,5,5,1,
Corrine Wassmann,51.554017,0.003885,0,5524029,2,0,5,5,1,
Ahmad Tunks,51.547326,-0.053207,0,9137338,5,2,4,5,1,
My Lebsack,51.376711,0.10271,0,4131584,0,1,5,5,1,
Arletha Brandly,51.547164,0.151667,1,9499491,3,3,5,5,1,
Barbera Pulice,51.478523,0.101024,0,6876225,3,3,4,5,1,
Dusty Dwyar,51.384673,-0.094638,1,7904815,2,2,4,5,1,
Joshua Record,51.565863,-0.134226,1,7566484,2,0,5,5,1,
Alex Gildow,51.495486,-0.255046,0,4458913,1,1,5,5,1,
